Id,SalePrice
1461,116222.5710449294
1462,154224.55406403352
1463,167005.3911204803
1464,180085.86071752803
1465,228955.8593173558
1466,175516.60442528102
1467,165504.59626099525
1468,168683.19064124106
1469,191512.86833386394
1470,108588.69243375034
1471,183775.61312937606
1472,112222.03157795723
1473,107477.93125088312
1474,150950.3408210037
1475,136711.40188428017
1476,370311.644749544
1477,270362.71628784254
1478,312961.510720966
1479,306054.22699220246
1480,514365.86334964616
1481,334099.74171832745
1482,247578.11316489225
1483,181645.49818195542
1484,181976.7204828418
1485,167017.99811329934
1486,201871.7151323951
1487,356069.41316241265
1488,252134.36666671216
1489,195997.23680271913
1490,201913.45553557284
1491,193665.80178224944
1492,116505.63388254777
1493,160411.85295504908
1494,315674.62586314674
1495,313408.4383153338
1496,220614.6242205341
1497,206200.9362580893
1498,171903.95962933154
1499,171903.95962933154
1500,160464.39861383333
1501,177078.75876530787
1502,163641.18764771373
1503,244181.72988006848
1504,238786.2502116278
1505,220196.65357440314
1506,213221.86330124288
1507,244115.87587951007
1508,197692.28658408753
1509,165241.79051420535
1510,137916.8096056928
1511,136423.60236710432
1512,157609.88061465454
1513,152414.73406944686
1514,173092.86976119864
1515,187287.2257975433
1516,145882.94249679885
1517,141087.5983379644
1518,161994.1090149964
1519,195615.37937802906
1520,130485.67133998091
1521,134435.07208841824
1522,163322.4940465117
1523,119240.1250630906
1524,119448.49597397908
1525,119432.32098922633
1526,121026.19896911635
1527,96008.06825087067
1528,133327.52441388494
1529,132728.25263931404
1530,160632.86272023423
1531,115845.29613623163
1532,105160.1695679731
1533,137018.84561130984
1534,126433.10460944539
1535,137569.05811181242
1536,116399.91749276847
1537,76697.98610688215
1538,154289.10720889835
1539,165599.5830534582
1540,147556.12046781898
1541,128374.88788641921
1542,135385.43035886713
1543,175833.02473765187
1544,89708.10159031849
1545,116742.19095677043
1546,118308.08490051978
1547,123821.9165702761
1548,132995.21194321648
1549,102718.88369316583
1550,126125.44947701546
1551,123373.30575663426
1552,127489.3415163801
1553,130262.3143663237
1554,120936.62861473778
1555,176759.20437987914
1556,125030.58898176732
1557,129525.03545463923
1558,114681.86831214427
1559,123041.1699821152
1560,130221.90676068777
1561,166731.8981790139
1562,115044.15328699841
1563,114564.10059450052
1564,147055.03275099993
1565,131361.06566877558
1566,203542.0786408025
1567,91214.73837998285
1568,204666.09835967486
1569,113125.85876578417
1570,119508.54259634306
1571,117135.3176970259
1572,125695.92834333371
1573,192312.5878911508
1574,134746.56904909934
1575,196986.14256760725
1576,186174.56802831125
1577,189873.4305157054
1578,134009.59830608734
1579,136764.37234152656
1580,198470.49753914893
1581,138247.93355204482
1582,127559.08787462927
1583,290590.5230334643
1584,229700.64311069038
1585,144759.38842464282
1586,72405.64730256991
1587,102865.78201047749
1588,130549.43761021338
1589,104163.00761025598
1590,134571.30920195783
1591,105646.40738693431
1592,125686.77104008984
1593,117992.2309876908
1594,150042.45491652642
1595,135939.8530484925
1596,231408.25994062604
1597,184600.40819135358
1598,181136.71653431866
1599,163797.27704539892
1600,178171.35684155184
1601,65679.12977328103
1602,105682.05770924494
1603,84005.24539522325
1604,249228.80396964392
1605,223214.83465134067
1606,158109.63467073577
1607,224408.39686371197
1608,211200.89980761806
1609,199161.34977664184
1610,153751.79609742598
1611,137078.99880329656
1612,165668.9009320698
1613,157561.13063817058
1614,109818.8691887121
1615,97390.58476089902
1616,97390.58476089902
1617,97760.3551566799
1618,119393.18404645774
1619,120245.47187999861
1620,204154.2428718714
1621,132810.2985220906
1622,141297.08562729612
1623,241583.80312214667
1624,185341.01236549608
1625,124580.20054724549
1626,167388.51168512506
1627,180938.32397214134
1628,263902.88000816177
1629,177176.59889285875
1630,398127.30284453015
1631,251939.4429298103
1632,278177.3997922072
1633,165820.37023795597
1634,182973.69414490962
1635,167568.11915228976
1636,166683.13700096004
1637,182261.93024917005
1638,208708.63452536083
1639,193304.44978810864
1640,260312.56058233685
1641,185004.7143920675
1642,222104.30382366962
1643,244819.35478053213
1644,237496.79426554238
1645,181260.0959513337
1646,154474.49770849373
1647,173498.422001205
1648,135844.79251945094
1649,127811.74049393715
1650,107871.71009744729
1651,108076.29833421916
1652,112861.76012481353
1653,112648.11310136798
1654,154055.28900538918
1655,151987.28960369498
1656,151810.84049341138
1657,154640.20047487534
1658,152098.7624037776
1659,137230.46314688324
1660,124867.01482685767
1661,433643.54510945245
1662,393525.7834410338
1663,367256.8105070842
1664,537221.7913635495
1665,321065.34589135484
1666,300314.53144551866
1667,353869.08252493606
1668,321887.88014758116
1669,288800.5313943226
1670,330071.4421696945
1671,273558.6619437102
1672,446327.14540848427
1673,313197.7841950429
1674,276942.65133196284
1675,209355.2448047263
1676,204265.57624892186
1677,227538.66542383804
1678,494173.02335723676
1679,365320.20768434554
1680,344361.78715353046
1681,280950.368759016
1682,289428.96975869534
1683,231248.99874934534
1684,183116.0050571375
1685,171057.27040456052
1686,188552.45089386535
1687,167334.7614754185
1688,197189.68135889916
1689,194370.86422720083
1690,186030.41178484738
1691,175601.66013817975
1692,237040.55670443983
1693,167334.7614754185
1694,172190.10862538824
1695,168420.6224864805
1696,251420.62219379088
1697,168420.6224864805
1698,368095.5532238777
1699,339222.9330630198
1700,261656.87765156143
1701,302584.1373695734
1702,266492.05665879755
1703,259578.68506134534
1704,266744.0132995113
1705,233858.87305108004
1706,415893.82992973534
1707,217300.19119564944
1708,213831.34583990282
1709,266637.2289456333
1710,232721.34176254412
1711,235002.89498996714
1712,284748.47073182877
1713,240463.8011881206
1714,227507.18672246608
1715,203544.24817285826
1716,185149.66744357673
1717,178185.5941235196
1718,165021.38494713887
1719,202824.1545206864
1720,229438.98694013254
1721,175257.62139793893
1722,149044.17125328953
1723,148762.03162493045
1724,207030.208590141
1725,221438.3605845581
1726,177979.31230903525
1727,174496.06677668725
1728,181395.6048372569
1729,156014.24479233875
1730,156051.03321795707
1731,119888.65559478725
1732,113269.02589491864
1733,113269.02589491864
1734,122969.24933020087
1735,116311.71399316275
1736,116091.53627372695
1737,297540.76525914366
1738,233790.16813791738
1739,333301.19393462146
1740,229873.56650422493
1741,180213.4836568091
1742,177414.60307274255
1743,186468.18471197726
1744,254273.7302746488
1745,241472.41913997635
1746,249660.68515404713
1747,205020.52992767422
1748,227218.65762265646
1749,155185.34429182508
1750,160434.38908488207
1751,226135.26506552962
1752,116310.76862069135
1753,162303.66292519897
1754,221251.83061453086
1755,166384.1617796088
1756,107360.65408795685
1757,114560.9871895014
1758,125371.17732947992
1759,150820.9596240176
1760,142224.79049991598
1761,141620.9182896835
1762,162893.21073184145
1763,162956.3038465864
1764,118981.14562922264
1765,186161.98718834115
1766,164790.999779063
1767,175416.82371627536
1768,130668.37512990207
1769,168191.16078139486
1770,131736.52589746343
1771,133673.27391266686
1772,145285.07085284166
1773,123155.11855126193
1774,183728.521410863
1775,135145.79986765594
1776,115885.38805165059
1777,107875.29249135256
1778,122349.90603711034
1779,106194.37461183038
1780,154454.66085658333
1781,132037.13834497027
1782,89946.15162698951
1783,117069.39872253273
1784,87150.90566711852
1785,113242.92151668774
1786,155747.06596118325
1787,140355.01017478807
1788,70684.91692285053
1789,98594.5707554465
1790,75243.89351685112
1791,219588.6148105706
1792,159798.9871609877
1793,137081.2532339275
1794,129204.57570763945
1795,138710.70034906507
1796,117515.8528911789
1797,130141.98764835627
1798,124335.89927329741
1799,106204.66470277819
1800,117747.7445019032
1801,122128.16979655853
1802,145606.20679099418
1803,161404.5758276415
1804,123168.39733360583
1805,136368.55542750136
1806,132427.60405149803
1807,150383.36962562354
1808,100734.10919387815
1809,110748.26525409348
1810,124468.40933136267
1811,113383.65980611774
1812,116563.9606671498
1813,120799.26934027103
1814,93772.75192887805
1815,65592.86550646534
1816,95891.77951446093
1817,106909.09430561405
1818,148680.66334220057
1819,118399.08927830473
1820,86870.00046031884
1821,134295.65102321393
1822,127637.81872229361
1823,67954.25170321285
1824,133625.21052887154
1825,116018.00722053339
1826,102398.65847431828
1827,107955.70836288942
1828,130575.59694956966
1829,112704.22435538305
1830,146480.5968075131
1831,155568.04625307643
1832,151430.30297055113
1833,137710.79521078095
1834,119491.69010915277
1835,158430.49094750464
1836,139950.90397464196
1837,88773.82531996729
1838,115381.22764947124
1839,91601.43511246903
1840,135848.59123520495
1841,130551.71716889832
1842,106704.59228981647
1843,125225.36591473481
1844,123275.74181153273
1845,138376.25964449634
1846,139569.49010096816
1847,176113.18175887447
1848,69350.47985832895
1849,98865.35684271333
1850,120625.81642984056
1851,141796.42217590456
1852,121083.03610894227
1853,125761.62278276948
1854,166222.09285771396
1855,147996.43244915566
1856,212001.4895120924
1857,123463.98576102665
1858,158204.09129719745
1859,129878.83593686436
1860,146326.28443641917
1861,129067.94847000494
1862,282911.30268907297
1863,282911.30268907297
1864,282911.30268907297
1865,270850.03249048925
1866,282076.9067617684
1867,230880.79094099
1868,274548.3151022783
1869,195047.57954430862
1870,208641.09783894627
1871,232855.04560492173
1872,166834.61612145242
1873,228201.95535159693
1874,140627.71414873743
1875,208425.18990470681
1876,189734.99625033315
1877,207621.0585765269
1878,212510.2450463583
1879,131172.7991117047
1880,131857.7148091663
1881,223471.87736800752
1882,260033.68529201348
1883,201187.25846820654
1884,213414.5091317852
1885,229643.33189741487
1886,270369.2594808805
1887,203550.3984398068
1888,244423.39136327495
1889,163250.11181767294
1890,113269.77851477536
1891,129936.63153874996
1892,101914.07015172891
1893,129832.95529056001
1894,161535.40177287057
1895,140591.25136087544
1896,116949.49085950272
1897,121799.143616883
1898,124378.37502542976
1899,137952.25919318342
1900,144001.54337696807
1901,147123.20534189887
1902,152496.55118678266
1903,227758.8583568146
1904,139710.43307399892
1905,189513.33523940557
1906,154256.07078706016
1907,197149.46333406208
1908,125586.01981354228
1909,133962.6466337014
1910,133962.6466337014
1911,186238.9064451678
1912,276120.57867421315
1913,130098.01495535094
1914,77079.52733134905
1915,251362.74427999603
1916,61207.12779632283
1917,235915.91162746868
