Id,SalePrice
1461,130307.60606295802
1462,143549.83481753347
1463,174347.0925048091
1464,194685.02471297924
1465,213393.2654412975
1466,182375.3451409465
1467,177406.76984825847
1468,171703.4302551999
1469,183770.67265058117
1470,108844.1205760901
1471,172743.4763251246
1472,110817.83337302908
1473,106606.7529824425
1474,153496.65701518522
1475,135325.57243305419
1476,356662.0459399188
1477,272445.99710940983
1478,293067.7944266011
1479,279108.1052491564
1480,413554.7436182015
1481,319991.79404487903
1482,228913.258865896
1483,177401.6434430576
1484,172982.56067231324
1485,187925.6136990863
1486,206459.04901868055
1487,366626.7768217994
1488,251561.8472372726
1489,201571.67787831655
1490,190018.24646524867
1491,203801.2142795851
1492,109109.87693902384
1493,160882.5550341427
1494,323467.63397999044
1495,307058.53275512933
1496,200748.91275550518
1497,217985.3920611372
1498,183765.3142738083
1499,183277.8374704893
1500,171487.55189812716
1501,181007.44826539344
1502,177155.82076849442
1503,244121.72024327188
1504,245216.91975399814
1505,207162.55942413246
1506,187330.31839737482
1507,243827.97365913464
1508,205361.33922505975
1509,174994.10097148616
1510,127487.27031240115
1511,131372.2717596586
1512,148106.2864944552
1513,159758.83302624532
1514,136235.4503238792
1515,192144.24751481245
1516,157823.7782460016
1517,154682.374945588
1518,140305.86887383723
1519,187087.15613895326
1520,115676.73769819715
1521,119189.72895676215
1522,148270.31013801688
1523,111426.38017338855
1524,127763.43856534864
1525,117243.04491700644
1526,111916.07081566997
1527,113332.85703211297
1528,148322.57512938988
1529,129732.49088113896
1530,158817.1952694908
1531,106473.71679319353
1532,100411.83031507519
1533,139409.58388673037
1534,133653.89791698413
1535,137443.88126733724
1536,108574.5427036663
1537,68603.09302361566
1538,170216.78329630278
1539,224838.49770303527
1540,108388.38543709024
1541,148026.0760058413
1542,131251.02470371415
1543,169860.99623028564
1544,90124.98706346749
1545,123228.55137071724
1546,130344.43802590032
1547,119135.27827932859
1548,140741.6971832139
1549,122871.71759127956
1550,117010.94563925636
1551,104900.05144025052
1552,122510.57619771028
1553,138644.8944216544
1554,128180.92929268497
1555,152875.41944882125
1556,99347.1194133774
1557,95236.88880492211
1558,108198.29166772531
1559,82554.0595936027
1560,134159.5010540656
1561,108266.50142050628
1562,125478.54147261012
1563,107815.14854975799
1564,138181.45207971576
1565,134089.41905461723
1566,225379.58425493914
1567,84434.67625983697
1568,206009.13821652692
1569,104907.69320137169
1570,137288.34316355
1571,115130.99099999851
1572,127988.00621135779
1573,191035.21288175668
1574,112173.3163594024
1575,181653.13632833314
1576,246350.29890646288
1577,189971.30473963657
1578,163050.879645772
1579,146942.9507323842
1580,204957.0421852066
1581,155320.12510315407
1582,132225.5538655534
1583,268259.06743094296
1584,235956.47005023283
1585,146471.163842195
1586,83077.04737812692
1587,112352.67988193054
1588,124858.75199683677
1589,105738.70417310481
1590,132901.47957271416
1591,89721.0046019727
1592,112340.4824992245
1593,118766.70312042182
1594,157173.96428578877
1595,99288.8746532908
1596,196520.697084312
1597,185852.20900460315
1598,223879.55026716864
1599,172981.94879068065
1600,167002.62322406264
1601,63904.396552159385
1602,109499.45708415084
1603,88108.5167928641
1604,223831.10083779314
1605,239951.62179118133
1606,164385.2900337573
1607,196382.41825102433
1608,211631.8092863284
1609,195388.1421733626
1610,170421.86394974028
1611,133903.66796375252
1612,161557.6157734183
1613,159089.58606207388
1614,105966.35964113701
1615,100387.98079715567
1616,84178.69260382242
1617,102517.15220630745
1618,127702.43938187926
1619,138717.23572776117
1620,168420.54451732963
1621,148377.56521238596
1622,132202.21879147773
1623,215685.66498489643
1624,190777.76082040736
1625,124289.24995895693
1626,150914.2398333515
1627,183842.85856030587
1628,277574.9145236546
1629,194279.33093607458
1630,320733.26254995697
1631,231787.5030231095
1632,249435.81344843787
1633,182499.4111930605
1634,182468.23801827696
1635,173870.41993355894
1636,158503.962773623
1637,194927.60540285325
1638,225440.5073883328
1639,188999.05371814
1640,279420.1834638251
1641,179880.56131262585
1642,230279.5465565654
1643,247597.5554474544
1644,243899.4186621425
1645,174040.7472839389
1646,156290.89722466684
1647,163865.27869995753
1648,125944.64127522483
1649,132396.7827471509
1650,115575.38510102095
1651,123915.97027542675
1652,111703.77775614729
1653,118938.53668195826
1654,148557.04430983038
1655,140967.84253348305
1656,145861.168919624
1657,149380.87239272986
1658,146257.5218926832
1659,136649.67734674682
1660,151336.7018026747
1661,406541.7330425662
1662,410467.7984443566
1663,340493.69917080406
1664,431005.3737531788
1665,307644.3630982008
1666,298315.45105403016
1667,351238.09631826653
1668,313507.32857146556
1669,279370.73994342383
1670,317864.7655718738
1671,245195.4332593309
1672,380680.87679536536
1673,330069.54096428567
1674,274168.5868348602
1675,194366.1648490625
1676,197839.37216132524
1677,214461.2028944574
1678,427406.4394271883
1679,312644.32691813784
1680,302943.10468411545
1681,259142.67240496524
1682,273338.57114943035
1683,209056.118439316
1684,190762.20119318998
1685,176982.71668186013
1686,175675.12025350338
1687,186604.89251004116
1688,200588.33686839876
1689,200088.35259593255
1690,190584.99024422935
1691,182119.62852843254
1692,258460.03147388532
1693,185783.87068381373
1694,175624.0761295744
1695,184883.81935085056
1696,262995.0650305198
1697,196750.78208839401
1698,367456.4385793185
1699,302644.686769034
1700,266501.3784269256
1701,302271.80728823086
1702,268907.1891694095
1703,248729.97761004276
1704,258898.94832956753
1705,217284.36572521375
1706,345130.87454694335
1707,204101.11284463672
1708,206501.19416090578
1709,279152.13549100014
1710,229573.31434786235
1711,261017.43816574998
1712,245692.33139711915
1713,227746.6717440589
1714,212171.9280501843
1715,220145.62729090036
1716,196588.50110539902
1717,175023.04432170812
1718,143292.61239640883
1719,212214.12772627245
1720,232751.54283497858
1721,180801.82920102208
1722,133028.89037322186
1723,153403.8911083635
1724,207935.3381695117
1725,232898.13268392294
1726,198463.6100531049
1727,166651.1355190068
1728,192129.68894201485
1729,181304.1935373838
1730,204653.42690962856
1731,113844.88726747833
1732,126201.4323013551
1733,110617.49228147467
1734,112617.53971605144
1735,128784.27100033901
1736,112406.94974949317
1737,319048.4950519129
1738,282437.2579762651
1739,322370.26111060736
1740,203360.66803825393
1741,182083.65845720685
1742,182294.09704871685
1743,195733.7871975262
1744,289131.82368219894
1745,208794.90201331585
1746,273531.4794212697
1747,239338.3855273225
1748,259037.16679151673
1749,141839.31992659828
1750,142381.5681484551
1751,263880.4334364415
1752,119844.29992203141
1753,138729.57690614279
1754,206227.8367258591
1755,158296.98168139157
1756,115214.79470393194
1757,120929.50100853597
1758,128457.67089905453
1759,157487.5146429421
1760,141168.77532914552
1761,130849.09846404206
1762,177344.4849106818
1763,155517.67306859972
1764,110620.28941142275
1765,161876.5498792088
1766,156737.39582550974
1767,189211.48702241533
1768,129214.37147226938
1769,161330.97250445414
1770,143695.94298884607
1771,117258.08115243436
1772,124686.84603573436
1773,108653.0203833777
1774,145373.9483348378
1775,135946.9700825759
1776,120441.02496346054
1777,106324.60733860591
1778,129339.05890653968
1779,122574.65000163324
1780,172953.57556728058
1781,120980.58712066965
1782,86779.20084689837
1783,139659.4017583466
1784,100182.23960605946
1785,110931.92637455999
1786,137305.65598445438
1787,191109.11364839895
1788,67881.14440263894
1789,112035.40443397578
1790,70858.99023216937
1791,224300.16361159604
1792,156598.5290387611
1793,124318.96279920611
1794,156896.77039311346
1795,132884.34287540492
1796,136538.2601733145
1797,142884.73685940728
1798,118399.83899735441
1799,112341.99169750337
1800,116716.8214423095
1801,132764.00534300497
1802,162940.42562367223
1803,159828.25727053848
1804,139752.5341083388
1805,129377.86431962281
1806,141874.9255741402
1807,133743.40227524986
1808,131819.4996950105
1809,118862.34085753628
1810,126518.10624615084
1811,104795.6480571761
1812,98469.06357895382
1813,128311.856804873
1814,89361.83394994494
1815,66642.17625620465
1816,112939.43054937349
1817,104167.44857414164
1818,148539.6389080127
1819,122749.19454913758
1820,65709.20742199605
1821,121395.02069100761
1822,149592.4033582948
1823,57298.79160713963
1824,120833.50963739333
1825,132658.46287687062
1826,99302.7178928766
1827,100232.792090746
1828,122113.86221990702
1829,123513.57434080649
1830,150031.30633416292
1831,169209.87015445976
1832,93372.3282914026
1833,129759.28726012589
1834,130270.16175762887
1835,123864.48894999216
1836,129410.95370873742
1837,82227.10809772665
1838,123103.68182768948
1839,110629.85698292615
1840,114782.74340021792
1841,121113.14210329726
1842,93699.92626255065
1843,134343.77567321048
1844,133270.4932079981
1845,143930.7372339068
1846,133428.39276778876
1847,168724.14068042557
1848,57540.503299653494
1849,118130.63839582725
1850,110624.06672743424
1851,150153.10582136558
1852,113720.91425874773
1853,113680.95543271017
1854,176647.2828945095
1855,167951.52235888707
1856,209833.16922778366
1857,170168.50046884932
1858,188897.7798367276
1859,142289.75674341025
1860,144610.5605460553
1861,141377.07834255797
1862,305741.3215055255
1863,301038.28240323334
1864,301082.3783725007
1865,292811.8805646977
1866,274018.70615551795
1867,239022.05110459213
1868,241600.88966031143
1869,194610.08399864787
1870,221145.89012839377
1871,236535.8570512952
1872,177908.98616185156
1873,217955.46450986838
1874,158792.31694827921
1875,200631.51190703126
1876,193685.45922382758
1877,199621.80490965408
