Id,SalePrice
1461,130292.29252993548
1462,143433.49655845625
1463,174276.614864612
1464,194613.65228968734
1465,213543.47624876376
1466,182375.35815044513
1467,177356.53732446005
1468,171725.4261268371
1469,183771.4643422318
1470,108803.92439850194
1471,172644.4086864213
1472,110719.56996574996
1473,106527.23944115073
1474,153314.55559006956
1475,135203.98386312084
1476,356662.0626880607
1477,272630.84823686583
1478,293201.23290938174
1479,279203.550433657
1480,413462.9492179343
1481,319907.39794051065
1482,229015.16898389562
1483,177351.16990278184
1484,173010.3285715093
1485,187931.87796820642
1486,206376.2287528117
1487,366520.40414763545
1488,251556.7182653038
1489,201525.7494944925
1490,189996.88884386927
1491,203748.7020643486
1492,109203.34731355503
1493,160703.38888009565
1494,323578.90355987434
1495,307093.42606923345
1496,200734.48062621604
1497,217786.95875049688
1498,183737.8924643812
1499,183252.07934302505
1500,171451.96442049375
1501,180961.1078769843
1502,177169.07697657758
1503,244129.82815669166
1504,245184.20779919307
1505,207163.75739303528
1506,187196.962865246
1507,243665.20017604672
1508,205380.06769642446
1509,174863.90816835163
1510,127444.95239921857
1511,131461.94081430064
1512,147947.04785329846
1513,159656.89149262483
1514,136124.78988701996
1515,191729.76049057356
1516,157694.70569718292
1517,154436.0432894255
1518,140289.94838993918
1519,187038.53541462912
1520,115660.08797326613
1521,119157.91327899165
1522,148164.89233462932
1523,111358.0857482814
1524,127630.82669628997
1525,117196.10709569653
1526,111889.62272354087
1527,113320.11082602869
1528,148137.96869895537
1529,129680.01641831639
1530,158677.71583757285
1531,106674.53041092705
1532,100494.052418074
1533,139261.23435700827
1534,133690.46454499048
1535,137223.48329246682
1536,108553.13903598525
1537,68727.39807788323
1538,170066.8894225527
1539,224649.89528670133
1540,108403.67856746336
1541,147975.95544712112
1542,131148.13080351765
1543,169628.68817388813
1544,90076.95318804294
1545,123083.24012954313
1546,130332.3205839993
1547,119081.92658158016
1548,140577.44493426857
1549,122836.6809650909
1550,117000.05103510575
1551,104907.6128161664
1552,122580.11906941539
1553,138677.77070484994
1554,128048.7015167168
1555,152879.10035548353
1556,99499.54790194197
1557,95265.9696995643
1558,108236.73761870885
1559,82682.71567074607
1560,134127.12184991277
1561,108204.27460544805
1562,125370.89404503172
1563,107753.6398700458
1564,138034.93661916896
1565,134027.29862320604
1566,225014.17400168336
1567,84498.16848868152
1568,206038.72937210847
1569,104942.28521181128
1570,137202.70744972088
1571,115065.62919600765
1572,127840.56948125704
1573,190766.58643474194
1574,112153.68344249915
1575,181402.4224864752
1576,246248.71770870668
1577,189975.79785313457
1578,163263.56740884282
1579,146974.66423705785
1580,204964.8444953785
1581,155109.00507034527
1582,132212.04440729023
1583,268180.8679337595
1584,235915.56896588273
1585,146492.96734855894
1586,83087.31137216705
1587,112313.52734547379
1588,124732.07807359709
1589,105719.83568768397
1590,132736.60415334397
1591,89674.15110434643
1592,112292.92362537458
1593,118765.5286061734
1594,156691.44401714313
1595,99470.52689112174
1596,196340.0039378175
1597,185818.96297764557
1598,223716.97752387106
1599,172737.8244229707
1600,166818.8060488311
1601,63884.854417839284
1602,109492.27874533932
1603,88135.7732412778
1604,223685.8266749908
1605,239833.92954563609
1606,164172.07806657272
1607,196234.0648830169
1608,211664.7974167637
1609,195434.4124863099
1610,170462.99450473548
1611,133907.7267949021
1612,161538.45856995217
1613,159115.77413528028
1614,105826.31099780931
1615,100190.43546015359
1616,84096.74516002281
1617,102367.02633250135
1618,127596.4457964869
1619,138568.20759436156
1620,168509.00577094214
1621,148388.56879134665
1622,132149.6902144804
1623,215496.73247666177
1624,190698.02440672394
1625,124305.41166387519
1626,150836.0011730929
1627,183835.26021590043
1628,277388.57813236344
1629,194260.55452096098
1630,320500.26730016165
1631,231832.07745728162
1632,249474.31065255144
1633,182537.10662689302
1634,182450.42539715342
1635,173894.82658132078
1636,158558.63064598572
1637,194812.74388595403
1638,225124.7954271039
1639,188998.75845761833
1640,278733.7686023735
1641,179929.81635153943
1642,230214.35923612682
1643,247547.48270129508
1644,243852.07651851382
1645,173844.12494623987
1646,156236.14952298184
1647,163794.32250441855
1648,125897.38884322987
1649,132264.2623484513
1650,115530.79996386026
1651,123820.43528152294
1652,111595.93068356854
1653,118789.45156491984
1654,148452.00881549402
1655,140854.48922598007
1656,145725.1396339044
1657,149267.30101119482
1658,146117.25481735938
1659,136559.4380498699
1660,151335.4287304901
1661,406287.2039272848
1662,410101.90821602236
1663,340494.96801281354
1664,430606.25165093417
1665,307760.41638823925
1666,298445.7913652068
1667,351077.8603290786
1668,313691.5692406157
1669,279453.7825503263
1670,317947.483378991
1671,245296.03049127842
1672,380694.74309084745
1673,330077.82624511624
1674,274265.13095500367
1675,194461.1864906412
1676,197930.7887788841
1677,214542.8292666934
1678,427214.8349624388
1679,312584.7338209481
1680,302863.0360015917
1681,259215.7709288746
1682,273485.8106126812
1683,209160.8500580119
1684,190765.0267444802
1685,176960.42530236358
1686,175636.91311159078
